source_center,destination_center,route_type,time_of_day,median_delay,trip_count
IND477001AAB,IND474003AAA,FTL,Night,3.3823529411764706,22
IND477001AAB,IND474003AAA,FTL,Morning,3.6,5
IND480001AAA,IND480661AAA,FTL,Night,1.4705882352941178,24
IND480001AAA,IND480661AAA,FTL,Morning,1.8355263157894735,6
IND480001AAA,IND481661AAA,FTL,Night,1.2685185185185186,16
IND480334AAA,IND480106AAA,FTL,Afternoon,1.455026455026455,42
IND480661AAA,IND480001AAA,FTL,Night,1.7857142857142856,6
IND480661AAA,IND481661AAA,FTL,Night,1.2953398058252428,12
IND480661AAA,IND481661AAA,FTL,Morning,1.3333333333333333,15
IND480886AAA,IND480001AAA,FTL,Night,1.25,27
IND480886AAA,IND480661AAA,FTL,Night,1.3827838827838828,6
IND481661AAA,IND842003AAB,FTL,Morning,2.3114285714285714,32
IND482002AAA,IND842003AAB,Carting,Morning,12.8125,4
IND483225AAA,IND483501AAA,FTL,Night,2.176470588235294,5
IND483501AAA,IND483770AAA,FTL,Night,2.0585714285714287,6
IND483770AAA,IND842003AAB,FTL,Night,2.4705882352941178,11
IND484001AAA,IND484224AAA,FTL,Night,1.2580645161290325,3
IND484001AAA,IND484224AAA,FTL,Morning,1.5499999999999998,2
IND484001AAA,IND484446AAA,FTL,Night,1.6401515151515151,12
IND484001AAA,IND484446AAA,FTL,Morning,1.4768518518518519,4
IND484224AAA,IND484446AAA,FTL,Morning,0.9750000000000001,2
IND484446AAA,IND842003AAB,FTL,Morning,1.1257894736842107,30
IND484551AAA,IND484001AAA,FTL,Night,2.0,2
IND484661AAE,IND484001AAA,FTL,Night,2.568181818181818,6
IND484661AAE,IND484551AAA,FTL,Night,3.125,2
IND485001AAC,IND471001AAA,FTL,Afternoon,2.117647058823529,56
IND485001AAC,IND485771AAA,FTL,Morning,2.909090909090909,5
IND485001AAC,IND486001AAA,FTL,Morning,2.6666666666666665,3
IND485001AAC,IND486001AAA,FTL,Afternoon,2.1052631578947367,3
IND485001AAC,IND486771AAA,FTL,Morning,2.409090909090909,25
IND485001AAC,IND488001AAA,FTL,Afternoon,2.0,8
IND485001AAC,IND488001AAA,FTL,Evening,1.775,4
IND485771AAA,IND486001AAA,FTL,Night,2.1818181818181817,3
IND485771AAA,IND486771AAA,FTL,Afternoon,1.7647058823529411,5
IND486001AAA,IND486771AAA,FTL,Night,1.8400735294117645,4
IND486661AAA,IND211002AAB,FTL,Night,2.8666666666666667,21
IND486771AAA,IND486661AAA,FTL,Night,1.6875,6
IND486886AAA,IND486889AAA,FTL,Night,2.4,7
IND486889AAA,IND231205AAA,FTL,Night,2.0,11
IND486889AAA,IND231216AAA,FTL,Night,2.725,9
IND487001AAA,IND487551AAA,FTL,Night,1.47,8
IND487001AAB,IND487551AAA,FTL,Night,1.5342592592592594,8
IND487551AAA,IND464668AAA,FTL,Night,1.8157894736842104,21
IND488001AAA,IND471001AAA,FTL,Night,2.1213235294117645,12
IND491001AAA,IND494334AAB,FTL,Night,1.24,5
IND492001AAB,IND492007AAA,Carting,Night,3.0,2
IND492001AAB,IND492007AAA,Carting,Evening,2.9,6
IND493118AAC,IND495334AAB,Carting,Night,1.5,55
IND493445AAB,IND490023AAA,FTL,Morning,14.40983606557377,1
IND494334AAB,IND493445AAB,FTL,Night,1.6396103896103895,6
IND494334AAB,IND493445AAB,FTL,Morning,1.5555555555555556,60
IND495004AAA,IND495671AAA,FTL,Night,3.111111111111111,3
IND495334AAB,IND491995AAB,Carting,Night,0.9365384615384615,58
IND495677AAA,IND496001AAA,FTL,Night,1.962962962962963,27
IND500008AAC,IND500084AAB,Carting,Evening,3.7333333333333334,2
IND500008AAC,IND501359AAE,Carting,Night,5.509615384615385,10
IND500008AAC,IND501359AAE,Carting,Morning,2.8181818181818183,3
IND500008AAC,IND501359AAE,Carting,Afternoon,2.3777777777777778,2
IND500008AAC,IND501359AAE,Carting,Evening,1.9166666666666667,9
IND500008AAD,IND501359AAE,Carting,Morning,3.977777777777778,2
IND500008AAD,IND501359AAE,Carting,Afternoon,2.2214285714285715,10
IND500008AAF,IND500039AAC,Carting,Night,3.198717948717949,24
IND500008AAF,IND500039AAC,Carting,Morning,2.95,14
IND500010AAA,IND500055AAA,Carting,Morning,1.8235294117647056,1
IND500010AAA,IND501359AAE,Carting,Night,10.542857142857144,1
IND500010AAA,IND501359AAE,Carting,Evening,1.6458333333333335,34
IND500010AAA,IND501401AAC,Carting,Morning,3.8,1
IND500010AAB,IND501359AAE,Carting,Morning,1.9061583577712609,70
IND500010AAB,IND501359AAE,Carting,Afternoon,2.090909090909091,74
IND500010AAB,IND501359AAE,Carting,Evening,2.0,31
IND500018AAA,IND500080AAB,Carting,Night,2.4,1
IND500018AAA,IND500080AAB,Carting,Morning,3.25,3
IND500032AAA,IND502295AAA,Carting,Night,1.845238095238095,12
IND500035AAA,IND500039AAC,Carting,Morning,2.068181818181818,2
IND500039AAB,IND501301AAC,Carting,Morning,3.0,4
IND500039AAC,IND500035AAA,Carting,Morning,2.5,3
IND500039AAC,IND500035AAD,Carting,Night,2.636363636363636,9
IND500039AAC,IND500035AAD,Carting,Morning,2.636363636363636,3
IND500039AAC,IND501359AAE,Carting,Night,2.3076923076923075,11
IND500039AAC,IND501359AAE,Carting,Morning,2.25,7
IND500039AAC,IND501359AAE,Carting,Afternoon,2.727272727272727,11
IND500039AAC,IND501359AAE,Carting,Evening,8.125,5
IND500039AAC,IND508116AAA,FTL,Night,2.0,26
IND500039AAD,IND501359AAE,Carting,Night,2.1538461538461537,9
IND500039AAD,IND501359AAE,Carting,Morning,2.3715277777777777,6
IND500039AAD,IND501359AAE,Carting,Afternoon,1.8946078431372548,6
IND500039AAD,IND501359AAE,Carting,Evening,1.0625,3
IND500050AAA,IND501218AAC,Carting,Evening,2.111111111111111,11
IND500050AAA,IND501359AAE,Carting,Night,2.0,31
IND500050AAA,IND501359AAE,Carting,Morning,2.414285714285714,10
IND500050AAA,IND501359AAE,Carting,Afternoon,2.0,16
IND500050AAA,IND501359AAE,Carting,Evening,1.5454545454545454,11
IND500055AAA,IND500010AAA,Carting,Night,2.933333333333333,1
IND500055AAA,IND501401AAC,Carting,Morning,2.1875,2
IND500055AAC,IND501401AAC,Carting,Night,2.4166666666666665,22
IND500055AAC,IND501401AAC,Carting,Morning,2.333333333333333,12
IND500080AAB,IND501359AAE,Carting,Night,2.0,25
IND500080AAB,IND501359AAE,Carting,Morning,2.555555555555556,9
IND500080AAB,IND501359AAE,Carting,Afternoon,3.627272727272727,6
IND500080AAB,IND501359AAE,Carting,Evening,1.4545454545454546,21
IND501101AAB,IND501359AAE,Carting,Night,1.6666666666666665,6
IND501101AAB,IND509216AAC,Carting,Night,1.2941176470588236,25
IND501141AAA,IND501101AAB,Carting,Night,1.595959595959596,20
IND501301AAC,IND500039AAC,Carting,Morning,2.15,4
IND501359AAE,IND000000ACB,FTL,Evening,1.6656346749226005,56
IND501359AAE,IND411033AAA,FTL,Afternoon,1.7104166666666667,72
IND501359AAE,IND411033AAA,FTL,Evening,1.8,408
IND501359AAE,IND413002AAA,FTL,Morning,2.066666666666667,39
IND501359AAE,IND413002AAA,FTL,Afternoon,1.8888888888888888,97
IND501359AAE,IND462022AAA,FTL,Night,1.800925925925926,30
IND501359AAE,IND462022AAA,FTL,Afternoon,1.7741935483870968,185
IND501359AAE,IND462022AAA,FTL,Evening,1.736842105263158,396
IND501359AAE,IND500008AAC,Carting,Night,1.9041666666666663,10
IND501359AAE,IND500008AAC,Carting,Afternoon,1.5634920634920635,16
IND501359AAE,IND500008AAC,Carting,Evening,1.3785714285714286,12
IND501359AAE,IND500010AAA,Carting,Night,1.7173913043478262,8
IND501359AAE,IND500010AAA,Carting,Afternoon,1.5277777777777777,16
IND501359AAE,IND500010AAA,Carting,Evening,1.6515151515151516,24
IND501359AAE,IND500010AAB,Carting,Night,1.7894736842105263,65
IND501359AAE,IND500010AAB,Carting,Afternoon,2.0,54
IND501359AAE,IND500010AAB,Carting,Evening,1.8,24
IND501359AAE,IND500039AAC,Carting,Night,1.818181818181818,10
IND501359AAE,IND500039AAC,Carting,Evening,1.5555555555555556,23
IND501359AAE,IND500039AAD,Carting,Afternoon,2.1714285714285717,6
IND501359AAE,IND500039AAD,Carting,Evening,2.1185897435897436,12
IND501359AAE,IND500050AAA,Carting,Night,1.6666666666666667,34
IND501359AAE,IND500050AAA,Carting,Afternoon,1.75,4
IND501359AAE,IND500050AAA,Carting,Evening,1.6333333333333333,32
IND501359AAE,IND500080AAB,Carting,Night,1.6388888888888888,22
IND501359AAE,IND500080AAB,Carting,Afternoon,1.5,27
IND501359AAE,IND500080AAB,Carting,Evening,1.4615384615384617,21
IND501359AAE,IND501141AAA,Carting,Evening,1.4772727272727273,80
IND501359AAE,IND501218AAC,Carting,Evening,6.756578947368421,2
IND501359AAE,IND503111AAC,FTL,Morning,1.3578947368421053,12
IND501359AAE,IND505001AAB,FTL,Morning,1.2650000000000001,16
IND501359AAE,IND506002AAA,FTL,Morning,1.7647058823529411,103
IND501359AAE,IND506002AAA,FTL,Afternoon,1.625,7
IND501359AAE,IND508252AAB,FTL,Night,2.0,21
IND501359AAE,IND509001AAA,FTL,Evening,1.5,67
IND501359AAE,IND509358AAA,FTL,Evening,1.5,34
IND501359AAE,IND515004AAA,FTL,Night,1.5294117647058822,98
IND501359AAE,IND515004AAA,FTL,Evening,1.4331550802139037,28
IND501359AAE,IND518002AAA,FTL,Morning,1.4666666666666666,126
IND501359AAE,IND523002AAA,FTL,Night,1.3304761904761904,12
IND501359AAE,IND523002AAA,FTL,Evening,1.5,131
IND501359AAE,IND533106AAA,FTL,Night,2.0,204
IND501359AAE,IND562132AAA,FTL,Night,1.4928698752228164,22
IND501359AAE,IND562132AAA,FTL,Morning,1.5,65
IND501359AAE,IND562132AAA,FTL,Evening,1.54093567251462,22
IND501359AAE,IND585104AAA,FTL,Morning,1.6125,72
IND501359AAE,IND585104AAA,FTL,Afternoon,1.6,95
IND501359AAE,IND712311AAA,FTL,Night,1.7633053221288515,110
IND501359AAE,IND751002AAB,FTL,Night,1.7777777777777777,302
IND501359AAG,IND000000ACN,Carting,Morning,2.318181818181818,4
IND501359AAG,IND000000ACN,Carting,Afternoon,2.4772727272727275,18
IND501401AAC,IND500010AAA,Carting,Night,11.285714285714286,9
IND501401AAC,IND500010AAA,Carting,Morning,2.1333333333333333,5
IND502110AAA,IND502313AAA,FTL,Night,1.7435064935064934,8
IND502110AAA,IND502313AAA,FTL,Morning,1.2857142857142858,30
IND502220AAC,IND501359AAE,FTL,Morning,1.4791666666666665,110
IND502286AAB,IND502220AAC,FTL,Night,1.6625,42
IND502286AAB,IND502220AAC,FTL,Morning,1.925925925925926,2
IND502295AAA,IND500050AAA,Carting,Night,1.972222222222222,6
IND502313AAA,IND503111AAC,FTL,Morning,1.6941666666666666,18
IND503111AAC,IND501359AAE,FTL,Night,1.5555555555555556,66
IND503111AAC,IND501359AAE,FTL,Evening,1.3870614035087718,12
IND503111AAC,IND503185AAA,FTL,Night,1.75,51
IND503111AAC,IND503185AAA,FTL,Evening,1.4545454545454546,9
IND503111AAC,IND505001AAB,FTL,Evening,1.3181818181818183,4
IND503122AAA,IND502110AAA,FTL,Night,1.5634920634920635,18
IND503122AAA,IND502110AAA,FTL,Morning,1.6264367816091956,20
IND503185AAA,IND503187AAA,FTL,Night,1.606060606060606,38
IND503187AAA,IND503122AAA,FTL,Night,1.5951086956521738,36
IND503187AAA,IND503122AAA,FTL,Morning,1.9891304347826086,2
IND504201AAA,IND505001AAB,FTL,Night,1.941176470588235,4
IND504201AAA,IND505184AAC,FTL,Night,1.51487414187643,10
IND504208AAB,IND504251AAA,FTL,Night,1.7894736842105263,1
IND504208AAB,IND505001AAB,FTL,Night,1.4736842105263157,9
IND504208AAB,IND505001AAB,FTL,Morning,1.6842105263157894,9
IND504215AAA,IND505001AAB,FTL,Night,1.6363636363636365,36
IND504215AAA,IND505001AAB,FTL,Morning,1.588235294117647,9
IND504251AAA,IND504293AAA,FTL,Night,2.0695652173913044,4
IND504251AAA,IND504296AAA,FTL,Night,1.5257936507936507,6
IND504293AAA,IND504208AAB,FTL,Night,1.3392857142857144,6
IND504293AAA,IND505001AAB,FTL,Night,1.565217391304348,35
IND504296AAA,IND504208AAB,FTL,Night,1.4,3
IND504296AAA,IND504293AAA,FTL,Night,1.1,2
IND504296AAA,IND505001AAB,FTL,Night,1.9285714285714288,5
IND505001AAA,IND505302AAB,FTL,Night,1.4821428571428572,18
IND505001AAA,IND505327AAA,FTL,Night,1.6295454545454544,2
IND505001AAB,IND501359AAE,FTL,Evening,1.3478260869565215,7
IND505001AAB,IND503111AAC,FTL,Evening,1.2232142857142856,8
IND505001AAB,IND504208AAB,FTL,Night,1.4692307692307691,18
IND505001AAB,IND504208AAB,FTL,Evening,1.4741379310344827,16
IND505001AAB,IND504251AAA,FTL,Evening,1.7803030303030303,4
IND505001AAB,IND505172AAA,FTL,Night,1.9722222222222223,2
IND505001AAB,IND505184AAC,FTL,Evening,1.809523809523809,9
IND505001AAB,IND505209AAA,FTL,Night,2.0,9
IND505001AAB,IND505209AAA,FTL,Evening,2.0,12
IND505001AAB,IND505302AAB,FTL,Night,1.9037037037037037,4
IND505001AAB,IND505302AAB,FTL,Evening,1.1726190476190477,4
IND505122AAA,IND506002AAA,FTL,Night,2.3157894736842106,29
IND505184AAC,IND505001AAB,FTL,Night,1.6363636363636365,21
IND505184AAC,IND505001AAB,FTL,Morning,2.2142857142857144,6
IND505184AAC,IND505209AAA,FTL,Night,0.8941375968992248,2
IND505209AAA,IND504201AAA,FTL,Night,1.4142857142857141,10
IND505209AAA,IND505001AAB,FTL,Night,1.894736842105263,9
IND505302AAB,IND505325AAA,FTL,Night,1.0666666666666669,13
IND505302AAB,IND505327AAA,FTL,Night,2.0894607843137254,2
IND505325AAA,IND505327AAA,FTL,Night,1.411764705882353,9
IND505326AAA,IND505425AAA,FTL,Night,2.78921568627451,2
IND505327AAA,IND505425AAA,FTL,Night,1.368421052631579,18
IND505425AAA,IND504215AAA,FTL,Night,3.4166666666666665,1
IND505425AAA,IND505001AAB,FTL,Night,1.9411764705882355,3
IND505467AAA,IND505122AAA,FTL,Night,1.5657407407407407,26
IND505503AAA,IND506164AAA,FTL,Night,2.3076923076923075,3
IND506001AAC,IND505122AAA,FTL,Night,2.1011904761904763,4
IND506001AAC,IND505467AAA,FTL,Night,1.5487012987012987,26
IND506002AAA,IND506132AAA,FTL,Night,1.3162393162393162,4
IND506002AAA,IND506132AAA,FTL,Evening,1.1666666666666667,36
IND506002AAA,IND506143AAA,FTL,Evening,2.0,34
IND506002AAA,IND506343AAA,FTL,Evening,1.6258169934640523,4
IND506132AAA,IND122001AAJ,FTL,Night,1.7894736842105263,38
IND506143AAA,IND506167AAB,FTL,Night,1.7647058823529411,24
IND506167AAB,IND501359AAE,FTL,Night,1.7697368421052633,76
IND506169AAB,IND505503AAA,FTL,Night,2.125,1
IND506314AAA,IND506002AAA,FTL,Night,3.117647058823529,29
IND506343AAA,IND506169AAB,FTL,Night,1.2111111111111112,4
IND507002AAA,IND507117AAB,FTL,Evening,1.15,5
IND507002AAA,IND507159AAA,FTL,Evening,1.9411764705882355,3
IND507002AAA,IND507167AAA,FTL,Night,3.083333333333333,4
IND507002AAA,IND507167AAA,FTL,Evening,2.7976190476190474,14
IND507002AAA,IND508001AAA,FTL,Evening,1.8823529411764703,5
IND507002AAA,IND508206AAA,FTL,Evening,2.0416666666666665,24
IND507002AAA,IND508207AAB,FTL,Night,2.0767045454545454,4
IND507002AAA,IND508207AAB,FTL,Evening,1.8545454545454545,4
IND507002AAA,IND508213AAB,FTL,Evening,1.75,42
IND507111AAA,IND507117AAB,FTL,Night,1.8333333333333333,36
IND507111AAA,IND507117AAB,FTL,Morning,1.6794871794871793,2
IND507111AAA,IND507303AAA,FTL,Night,1.1016949152542372,3
IND507117AAB,IND507303AAA,FTL,Night,1.5,64
IND507117AAB,IND507303AAA,FTL,Morning,1.2321428571428572,8
IND507123AAA,IND506314AAA,FTL,Night,1.265993265993266,48
IND507159AAA,IND507002AAA,FTL,Night,2.8155555555555556,10
IND507159AAA,IND507002AAA,FTL,Morning,2.0625,1
IND507159AAA,IND508206AAA,FTL,Night,1.2162162162162162,7
IND507303AAA,IND507002AAA,FTL,Night,2.6666666666666665,4
IND507303AAA,IND507002AAA,FTL,Morning,2.41875,68
IND508001AAA,IND501359AAE,FTL,Night,1.6666666666666667,70
IND508116AAA,IND508223AAA,FTL,Night,1.2222222222222223,3
IND508116AAA,IND508277AAB,FTL,Night,1.0816666666666666,28
IND508206AAA,IND507002AAA,FTL,Night,1.925,4
IND508206AAA,IND507159AAA,FTL,Night,1.5,23
IND508206AAA,IND508207AAB,FTL,Night,2.0900735294117645,8
IND508207AAB,IND507002AAA,FTL,Night,2.375,20
IND508207AAB,IND508206AAA,FTL,Night,2.7534722222222223,2
IND508207AAB,IND521225AAB,FTL,Morning,1.891812865497076,60
IND508213AAB,IND508001AAA,FTL,Night,1.7291666666666665,28
IND508223AAA,IND500039AAC,FTL,Night,1.6944444444444444,67
IND508248AAB,IND508377AAB,FTL,Night,1.7058823529411764,33
IND508252AAB,IND508207AAB,FTL,Morning,1.2326839826839826,24
IND508277AAB,IND508223AAA,FTL,Night,1.3846153846153846,11
IND508377AAB,IND501359AAE,FTL,Night,1.4891304347826086,56
IND509001AAA,IND509203AAA,FTL,Night,1.5833333333333333,38
IND509103AAB,IND518002AAA,FTL,Night,2.111111111111111,27
IND509124AAA,IND509103AAB,FTL,Night,1.857142857142857,18
IND509124AAA,IND518002AAA,FTL,Night,2.136363636363636,3
IND509124AAA,IND584101AAA,FTL,Evening,1.517777777777778,6
IND509203AAA,IND509301AAA,FTL,Night,1.5238095238095235,37
IND509216AAC,IND501359AAE,Carting,Night,1.4285714285714286,21
IND509216AAC,IND501359AAE,FTL,Night,2.829710144927536,10
IND509301AAA,IND501359AAE,FTL,Night,1.5278637770897832,42
IND509301AAA,IND509216AAC,FTL,Night,1.588235294117647,9
IND509324AAA,IND508248AAB,FTL,Night,2.1525735294117645,12
IND509324AAA,IND508248AAB,FTL,Evening,2.0882352941176467,4
IND509358AAA,IND508248AAB,FTL,Evening,2.1470588235294112,24
IND509358AAA,IND509324AAA,FTL,Night,1.2426900584795322,2
IND509358AAA,IND509324AAA,FTL,Evening,1.6666666666666667,16
IND515004AAA,IND501359AAE,FTL,Afternoon,1.588235294117647,236
IND515004AAA,IND515401AAB,FTL,Afternoon,1.7416666666666667,18
IND515004AAA,IND515401AAB,FTL,Evening,1.625,33
IND515004AAA,IND515411AAA,FTL,Afternoon,2.191176470588235,6
IND515004AAA,IND515671AAA,FTL,Afternoon,1.8238636363636362,10
IND515004AAA,IND515671AAA,FTL,Evening,1.9375,16
IND515004AAA,IND515801AAA,FTL,Evening,2.34375,6
IND515004AAA,IND562132AAA,FTL,Morning,1.4210526315789471,65
IND515134AAA,IND515201AAA,Carting,Night,1.6666666666666667,60
IND515134AAA,IND515201AAA,Carting,Evening,1.6923076923076923,30
IND515134AAA,IND515591AAA,FTL,Night,1.3571428571428572,6
IND515134AAA,IND515591AAA,FTL,Evening,1.6318681318681318,10
IND515201AAA,IND515134AAA,Carting,Night,1.6666666666666667,29
IND515201AAA,IND515301AAA,Carting,Night,2.3095238095238093,42
IND515301AAA,IND561202AAB,Carting,Night,1.8,32
IND515401AAB,IND515801AAA,FTL,Night,2.51875,6
IND515401AAB,IND515801AAA,FTL,Evening,2.375,29
IND515411AAA,IND516360AAB,FTL,Evening,1.9583333333333335,6
IND515591AAA,IND516269AAA,FTL,Night,1.6125,30
IND515671AAA,IND515134AAA,FTL,Night,1.5,2
IND515671AAA,IND515134AAA,FTL,Evening,1.5,24
IND515671AAA,IND515591AAA,FTL,Evening,1.6111111111111112,3
IND515761AAA,IND515004AAA,FTL,Night,1.8888888888888888,57
IND515801AAA,IND515761AAA,FTL,Evening,1.7692307692307692,4
IND515801AAA,IND515865AAB,FTL,Night,1.5419580419580419,36
IND515801AAA,IND515865AAB,FTL,Evening,1.5358974358974358,36
IND515865AAB,IND515761AAA,FTL,Night,1.7003205128205128,36
IND516001AAA,IND516227AAA,FTL,Night,1.7742857142857145,4
IND516101AAA,IND516115AAA,Carting,Night,2.1547619047619047,16
IND516101AAA,IND516115AAA,Carting,Morning,2.5,53
IND516115AAA,IND517501AAB,Carting,Morning,2.4285714285714284,135
IND516227AAA,IND515004AAA,FTL,Night,1.9705882352941178,16
IND516269AAA,IND516390AAA,FTL,Night,1.5,56
IND516360AAB,IND516001AAA,FTL,Night,1.597826086956522,4
IND516390AAA,IND515004AAA,FTL,Night,1.75,48
IND516390AAA,IND515004AAA,FTL,Morning,1.6111111111111112,12
IND517325AAA,IND517408AAA,FTL,Morning,2.15625,1
IND517501AAB,IND517583AAA,Carting,Night,2.142857142857143,57
IND517501AAB,IND517644AAA,FTL,Night,2.443627450980392,32
IND517583AAA,IND516101AAA,Carting,Night,2.2,127
IND517644AAA,IND524132AAA,FTL,Night,2.162280701754386,30
IND518002AAA,IND501359AAE,FTL,Morning,1.6339712918660287,96
IND518002AAA,IND509103AAB,FTL,Night,2.0741626794258377,4
IND518002AAA,IND509103AAB,FTL,Morning,2.0130434782608697,4
IND518002AAA,IND509124AAA,FTL,Evening,1.5454545454545454,9
IND518002AAA,IND518206AAA,FTL,Morning,13.127076411960136,2
IND518002AAA,IND518401AAA,FTL,Evening,1.775,26
IND518002AAA,IND518501AAA,FTL,Evening,1.5,54
IND518002AAA,IND562132AAA,FTL,Afternoon,1.3879928315412187,152
IND518002AAA,IND584101AAA,FTL,Afternoon,1.8927068723702665,4
IND518002AAA,IND584101AAA,FTL,Evening,1.5876923076923077,50
IND518102AAA,IND518002AAA,FTL,Night,1.875,77
IND518124AAA,IND518002AAA,FTL,Night,1.391304347826087,3
IND518124AAA,IND518206AAA,FTL,Night,1.65,6
IND518206AAA,IND518002AAA,FTL,Night,1.5,3
IND518206AAA,IND518222AAA,FTL,Night,1.3333333333333335,8
IND518222AAA,IND518002AAA,FTL,Night,1.2352941176470589,15
IND518401AAA,IND518422AAB,FTL,Night,2.105263157894737,16
IND518401AAA,IND518422AAB,FTL,Evening,1.7916666666666665,8
IND518422AAB,IND518102AAA,FTL,Night,2.0454780361757106,28
IND518501AAA,IND518124AAA,FTL,Night,1.5742753623188406,28
IND518501AAA,IND518124AAA,FTL,Evening,1.6180371352785146,2
IND520011AAA,IND521185AAA,Carting,Night,1.6666666666666667,41
IND521001AAA,IND521165AAA,FTL,Night,1.875,6
IND521001AAA,IND521225AAB,FTL,Night,2.2857142857142856,15
IND521105AAA,IND521333AAA,FTL,Night,2.1933497536945814,8
IND521105AAA,IND534001AAA,FTL,Night,1.941176470588235,4
IND521165AAA,IND521225AAB,FTL,Night,5.8076923076923075,4
IND521185AAA,IND520011AAA,Carting,Night,1.7241379310344829,1
IND521185AAA,IND521225AAB,Carting,Night,1.7142857142857142,36
IND521201AAA,IND521105AAA,FTL,Night,1.7954545454545452,2
IND521201AAA,IND521105AAA,FTL,Evening,1.736842105263158,1
IND521225AAB,IND501359AAE,FTL,Night,1.643181818181818,132
IND521225AAB,IND507002AAA,FTL,Afternoon,1.4166666666666667,67
IND521225AAB,IND521001AAA,FTL,Evening,1.7386363636363638,4
IND521225AAB,IND521165AAA,FTL,Night,2.9714673913043477,2
IND521225AAB,IND521185AAA,Carting,Evening,1.5,6
IND521225AAB,IND521201AAA,FTL,Afternoon,1.6133333333333333,4
IND521225AAB,IND521201AAA,FTL,Evening,1.51,38
IND521225AAB,IND521301AAA,FTL,Afternoon,1.5171428571428571,2
IND521225AAB,IND521301AAA,FTL,Evening,1.6414027149321266,36
IND521225AAB,IND523002AAA,FTL,Morning,1.845238095238095,18
IND521301AAA,IND521001AAA,FTL,Night,1.96875,24
IND521301AAA,IND521001AAA,FTL,Evening,2.333333333333333,13
IND521333AAA,IND521225AAB,FTL,Night,2.3779761904761907,38
IND522647AAA,IND523201AAA,FTL,Night,1.30625,38
IND523002AAA,IND523105AAA,FTL,Afternoon,1.4761904761904765,3
IND523002AAA,IND523226AAA,FTL,Afternoon,2.575396825396825,2
IND523002AAA,IND523226AAA,FTL,Evening,1.6015037593984962,4
IND523002AAA,IND523230AAA,FTL,Morning,1.55,3
IND523002AAA,IND523230AAA,FTL,Afternoon,1.588235294117647,39
IND523002AAA,IND523230AAA,FTL,Evening,1.588235294117647,21
IND523002AAA,IND523316AAB,FTL,Afternoon,2.428571428571429,4
IND523002AAA,IND600056AAB,FTL,Morning,1.6666666666666667,141
IND523105AAA,IND524201AAA,FTL,Night,0.9588709677419355,36
IND523105AAA,IND524201AAA,FTL,Evening,1.0333333333333334,2
IND523201AAA,IND523002AAA,FTL,Night,7.263157894736842,3
IND523226AAA,IND523316AAB,FTL,Evening,1.9444444444444444,39
IND523230AAA,IND523105AAA,FTL,Night,1.380952380952381,37
IND523230AAA,IND523105AAA,FTL,Evening,1.5562770562770565,12
IND523316AAB,IND522647AAA,FTL,Night,1.6393188854489162,42
IND524003AAA,IND501359AAE,FTL,Night,1.5294117647058822,237
IND524101AAB,IND517501AAB,FTL,Morning,1.9523809523809523,64
IND524132AAA,IND524101AAB,FTL,Night,1.4734848484848484,2
IND524132AAA,IND524101AAB,FTL,Morning,1.5916666666666668,26
IND524201AAA,IND523002AAA,FTL,Night,1.3033088235294117,58
IND530012AAA,IND501359AAE,FTL,Night,1.6875,24
IND530012AAA,IND501359AAE,FTL,Afternoon,1.7712418300653594,24
IND530012AAA,IND501359AAE,FTL,Evening,1.8421052631578947,189
IND530012AAA,IND530043AAA,Carting,Night,2.1944444444444446,26
IND530012AAA,IND531001AAA,Carting,Night,1.75,15
IND530012AAA,IND531036AAA,Carting,Morning,2.459558823529412,4
IND530012AAA,IND531162AAA,Carting,Night,1.5317460317460316,12
IND530012AAA,IND531162AAA,Carting,Morning,2.409090909090909,2
IND530012AAA,IND532001AAB,Carting,Night,1.9375,22
IND530012AAA,IND532001AAB,Carting,Afternoon,1.5857142857142859,22
IND530012AAA,IND532001AAB,Carting,Evening,1.6666666666666667,220
IND530012AAA,IND533106AAA,FTL,Evening,1.4686274509803923,16
IND530012AAA,IND535001AAA,Carting,Morning,2.071428571428571,12
IND530012AAA,IND751002AAB,FTL,Night,1.5294117647058822,19
IND530012AAA,IND751002AAB,FTL,Evening,1.5459558823529411,38
IND530012AAA,IND764001AAC,Carting,Evening,2.1818181818181817,51
IND530012AAA,IND764020AAC,Carting,Afternoon,3.0,15
IND530012AAC,IND501359AAE,FTL,Night,2.1666666666666665,23
IND530012AAC,IND533106AAA,FTL,Night,1.6491228070175439,16
IND530012AAC,IND533106AAA,FTL,Evening,1.5294117647058822,16
IND530018AAA,IND531162AAA,Carting,Night,4.375,1
IND530026AAA,IND531036AAA,Carting,Night,2.111111111111111,16
IND530043AAA,IND530012AAA,Carting,Morning,8.4375,2
IND530043AAA,IND531163AAA,Carting,Night,1.6363636363636365,29
IND531001AAA,IND530012AAA,Carting,Night,8.636363636363637,1
IND531001AAA,IND531116AAA,Carting,Night,1.875,23
IND531036AAA,IND530012AAA,Carting,Night,2.422794117647059,14
IND531116AAA,IND530012AAA,Carting,Night,2.25,28
IND531116AAA,IND531001AAA,Carting,Night,1.75,5
IND531163AAA,IND535001AAA,Carting,Night,2.25,39
IND532001AAB,IND530012AAA,Carting,Night,1.75,221
IND532001AAB,IND530012AAA,Carting,Morning,2.0,11
IND532001AAB,IND532127AAA,FTL,Night,1.9166666666666665,42
IND532001AAB,IND532201AAA,FTL,Night,1.75,3
IND532001AAB,IND532421AAA,FTL,Night,2.0555555555555554,30
