hub,betweenness,in_degree,out_degree,avg_delay,betweenness_norm,in_degree_norm,out_degree_norm,avg_delay_norm,bottleneck_score,clustering_coeff
IND804420AAA,1.4881173826991473e-06,1,1,2.625,6.488282162414679e-06,0.0222222222222222,0.0212765957446808,0.075,0.0237023589062455,0.0
IND400705AAA,0.0004107203976249,1,1,2.5,0.0017907658768264,0.0222222222222222,0.0212765957446808,0.0714285714285714,0.0237017842298254,0.0
IND786171AAA,0.0012288129287638,1,1,2.25,0.0053576989956139,0.0222222222222222,0.0212765957446808,0.0642857142857142,0.023699986048769,1.0
IND134203AAA,0.0004103483682792,1,2,1.75,0.0017891438062858,0.0222222222222222,0.0425531914893617,0.05,0.0236707402648311,1.0
IND144514AAA,0.0004099763389336,1,2,1.75,0.0017875217357452,0.0222222222222222,0.0425531914893617,0.05,0.0236700914366148,1.0
IND486001AAA,0.0,2,1,1.8400735294117645,0.0,0.0444444444444444,0.0212765957446808,0.0525735294117647,0.023658913920178,1.0
IND160003AAA,0.0,1,1,2.611111111111111,0.0,0.0222222222222222,0.0212765957446808,0.0746031746031746,0.0236203985140155,0.0
IND563116AAA,0.0,2,1,1.832167832167832,0.0,0.0444444444444444,0.0212765957446808,0.0523476523476523,0.0236137385073555,1.0
IND516390AAA,0.0028337475260048,1,1,1.7416666666666667,0.0123553113077781,0.0222222222222222,0.0212765957446808,0.0497619047619047,0.0235942690688728,0.0
IND305802AAA,0.0016391612970431,1,1,2.1059782608695654,0.0071468428018997,0.0222222222222222,0.0212765957446808,0.0601708074534161,0.0235926622048237,0.0
IND577501AAA,0.0004062560454768,2,1,1.6985294117647058,0.0017713010303392,0.0444444444444444,0.0212765957446808,0.0485294117647058,0.0235586108029019,0.6666666666666666
IND334803AAA,0.0004062560454768,2,1,1.6966911764705883,0.0017713010303392,0.0444444444444444,0.0212765957446808,0.0484768907563025,0.0235481066012212,0.3333333333333333
IND600110AAA,0.0004107203976249,1,2,1.725,0.0017907658768264,0.0222222222222222,0.0425531914893617,0.0492857142857142,0.0235285319501902,0.0
IND142401AAA,0.0,2,1,1.8125,0.0,0.0444444444444444,0.0212765957446808,0.0517857142857142,0.0235013508949679,1.0
IND721501AAC,0.0,1,2,1.837662337662337,0.0,0.0222222222222222,0.0425531914893617,0.0525046382189239,0.0234560103861015,1.0
IND733102AAA,1.0044792333219243e-05,2,1,1.8,4.379590459629908e-05,0.0444444444444444,0.0212765957446808,0.0514285714285714,0.0234474406853778,0.3333333333333333
IND723101AAA,0.0028378398488072,1,1,1.7142857142857142,0.0123731540837247,0.0222222222222222,0.0212765957446808,0.0489795918367346,0.0234449435942174,0.0
IND132103AAB,0.0,1,2,1.8348214285714284,0.0,0.0222222222222222,0.0425531914893617,0.0524234693877551,0.0234397766198678,1.0
IND344022AAB,0.0016391612970431,1,2,1.3333333333333333,0.0071468428018997,0.0222222222222222,0.0425531914893617,0.038095238095238,0.0234328674821243,0.6666666666666666
IND243201AAA,0.0,2,1,1.8,0.0,0.0444444444444444,0.0212765957446808,0.0514285714285714,0.0234299223235393,1.0
IND583231AAA,0.0,1,1,2.571428571428572,0.0,0.0222222222222222,0.0212765957446808,0.073469387755102,0.023393641144401,1.0
IND411017AAA,0.0,1,1,2.5642857142857145,0.0,0.0222222222222222,0.0212765957446808,0.0732653061224489,0.0233528248178704,0.0
IND584128AAA,0.0004114644563163,1,1,2.4375,0.0017940100179076,0.0222222222222222,0.0212765957446808,0.0696428571428571,0.0233459390291151,0.0
IND583227AAA,0.0004103483682792,1,2,1.6904761904761905,0.0017891438062858,0.0222222222222222,0.0425531914893617,0.0482993197278911,0.0233306042104093,1.0
IND363310AAB,0.0020297921100016,2,1,1.1619644723093,0.0088500168695336,0.0444444444444444,0.0212765957446808,0.0331989849231228,0.023324011770263,0.6666666666666666
IND641001AAA,5.580440185121802e-06,2,1,1.7777777777777777,2.4331058109055045e-05,0.0444444444444444,0.0212765957446808,0.0507936507936507,0.0233126706197988,1.0
IND421502AAA,0.0,0,1,3.333333333333333,0.0,0.0,0.0212765957446808,0.0952380952380952,0.0233029381965552,0.0
IND415612AAA,0.0004103483682792,1,1,2.429276315789474,0.0017891438062858,0.0222222222222222,0.0212765957446808,0.0694078947368421,0.0232970000632633,1.0
IND415605AAA,0.0016309766514382,1,1,2.048809523809524,0.0071111572500064,0.0222222222222222,0.0212765957446808,0.0585374149659863,0.0232517094865804,0.0
IND560077AAA,0.0,1,1,2.5454545454545454,0.0,0.0222222222222222,0.0212765957446808,0.0727272727272727,0.0232452181388351,0.0
IND212601AAA,0.0008203247072129,1,1,2.294117647058824,0.003576665542031,0.0222222222222222,0.0212765957446808,0.0655462184873949,0.023239673507672,0.0
IND689101AAA,0.001238857721097,1,2,1.4166666666666667,0.0054014949002102,0.0222222222222222,0.0425531914893617,0.0404761904761904,0.0232109187976389,0.3333333333333333
IND464221AAA,0.0004088602508965,1,1,2.411764705882353,0.0017826555241234,0.0222222222222222,0.0212765957446808,0.06890756302521,0.023194338408072,0.0
IND680307AAA,0.0004073721335138,1,2,1.6666666666666667,0.001776167241961,0.0222222222222222,0.0425531914893617,0.0476190476190476,0.0231893591629107,0.3333333333333333
IND695012AAB,0.0,0,1,3.3,0.0,0.0,0.0212765957446808,0.0942857142857142,0.023112462006079,0.0
IND509301AAA,0.000812140061608,1,2,1.5294117647058822,0.0035409799901378,0.0222222222222222,0.0425531914893617,0.0436974789915966,0.0231109705366912,0.3333333333333333
IND643001AAA,1.7113349901040193e-05,1,1,2.5166666666666666,7.46152448677688e-05,0.0222222222222222,0.0212765957446808,0.0719047619047619,0.0231105620722801,0.0
IND125121AAA,0.0016227920058334,1,1,2.023809523809524,0.0070754716981132,0.0222222222222222,0.0212765957446808,0.0578231292517006,0.023094578122966,0.0
IND248001AAD,0.0,2,1,1.7312834224598932,0.0,0.0444444444444444,0.0212765957446808,0.0494652406417112,0.0230372561661673,0.0
IND415709AAA,0.0016268843286358,1,2,1.2658102766798418,0.0070933144740598,0.0222222222222222,0.0425531914893617,0.0361660079051383,0.0230256101129683,0.0
IND530043AAA,0.0004103483682792,1,2,1.6363636363636365,0.0017891438062858,0.0222222222222222,0.0425531914893617,0.0467532467532467,0.0230213896154804,0.0
IND576101AAA,0.0004270896888346,2,1,1.5964912280701755,0.001862136980613,0.0444444444444444,0.0212765957446808,0.0456140350877193,0.0230118698476141,0.6666666666666666
IND630561AAA,1.4509144481316686e-05,1,2,1.75,6.326075108354311e-05,0.0222222222222222,0.0425531914893617,0.05,0.0229803870427502,0.0
IND209111AAA,0.0016350689742406,1,1,2.0,0.0071290000259531,0.0222222222222222,0.0212765957446808,0.0571428571428571,0.0229799350323332,0.0
IND431122AAA,0.0012299290168008,1,1,2.1213235294117645,0.0053625652072357,0.0222222222222222,0.0212765957446808,0.0606092436974789,0.0229666384157707,0.0
IND272001AAA,0.0004125805443533,1,2,1.625,0.0017988762295294,0.0222222222222222,0.0425531914893617,0.0464285714285714,0.0229603475198428,0.0
IND422605AAA,3.720293456747868e-07,1,2,1.75,1.6220705406036698e-06,0.0222222222222222,0.0425531914893617,0.05,0.022955731570533,0.3333333333333333
IND787057AAA,0.0012232324885786,1,1,2.12,0.0053333679375048,0.0222222222222222,0.0212765957446808,0.0605714285714285,0.0229473964826682,0.0
IND621212AAA,4.092322802422655e-06,2,1,1.7142857142857142,1.784277594664037e-05,0.0444444444444444,0.0212765957446808,0.0489795918367346,0.0229472635155506,0.3333333333333333
IND246701AAA,0.0020439292251372,1,1,1.8640350877192984,0.0089116555500765,0.0222222222222222,0.0212765957446808,0.0532581453634085,0.0229160548860929,0.0
IND784125AAA,0.0004103483682792,1,1,2.36,0.0017891438062858,0.0222222222222222,0.0212765957446808,0.0674285714285714,0.0229011354016092,1.0
IND341505AAA,0.0016309766514382,1,2,1.2395833333333337,0.0071111572500064,0.0222222222222222,0.0425531914893617,0.0354166666666666,0.0228828789756527,0.3333333333333333
IND303106AAA,0.0004073721335138,1,2,1.6111111111111112,0.001776167241961,0.0222222222222222,0.0425531914893617,0.046031746031746,0.0228718988454504,0.3333333333333333
IND416606AAA,0.0,1,1,2.4722222222222223,0.0,0.0222222222222222,0.0212765957446808,0.0706349206349206,0.0228267477203647,0.0
IND401209AAA,0.0,1,1,2.4722222222222223,0.0,0.0222222222222222,0.0212765957446808,0.0706349206349206,0.0228267477203647,0.0
IND591304AAA,0.0004103483682792,1,2,1.6,0.0017891438062858,0.0222222222222222,0.0425531914893617,0.0457142857142857,0.0228135974076882,0.3333333333333333
IND431127AAA,0.0012258366939984,1,1,2.095238095238096,0.005344722431289,0.0222222222222222,0.0212765957446808,0.0598639455782313,0.0228104416815425,0.0
IND841424AAA,0.0,0,2,2.5,0.0,0.0,0.0425531914893617,0.0714285714285714,0.0227963525835866,1.0
IND175101AAA,0.0024341880087501,1,1,1.7233400402414487,0.0106132075471698,0.0222222222222222,0.0212765957446808,0.0492382868640413,0.0227927039850568,0.0
IND385001AAA,0.0004103483682792,2,1,1.5625,0.0017891438062858,0.0444444444444444,0.0212765957446808,0.0446428571428571,0.0227884369889108,0.6666666666666666
IND247667AAB,0.0,1,1,2.4642857142857144,0.0,0.0222222222222222,0.0212765957446808,0.0704081632653061,0.0227813962464418,1.0
IND360370AAA,7.812616259170524e-06,1,1,2.4615384615384617,3.406348135267707e-05,0.0222222222222222,0.0212765957446808,0.0703296703296703,0.0227793230518557,0.0
IND854105AAA,0.0004110924269706,1,1,2.3362573099415203,0.001792387947367,0.0222222222222222,0.0212765957446808,0.066750208855472,0.0227667605434218,0.0
IND110020AAB,0.0,1,1,2.4615384615384617,0.0,0.0222222222222222,0.0212765957446808,0.0703296703296703,0.0227656976593146,0.0
IND410206AAB,0.0,1,1,2.4615384615384617,0.0,0.0222222222222222,0.0212765957446808,0.0703296703296703,0.0227656976593146,0.0
IND331304AAA,0.0012176520483935,1,1,2.089572192513369,0.0053090368793958,0.0222222222222222,0.0212765957446808,0.0597020626432391,0.0227637908737867,0.0
IND574117AAA,0.0,1,2,1.7142857142857142,0.0,0.0222222222222222,0.0425531914893617,0.0489795918367346,0.0227510011096637,0.6666666666666666
IND209206AAB,0.0004110924269706,1,1,2.333333333333333,0.001792387947367,0.0222222222222222,0.0212765957446808,0.0666666666666666,0.0227500521056607,0.0
IND413307AAB,0.0004062560454768,1,1,2.333333333333333,0.0017713010303392,0.0222222222222222,0.0212765957446808,0.0666666666666666,0.0227416173388496,1.0
IND792103AAB,0.0008203247072129,2,1,1.4285714285714286,0.003576665542031,0.0444444444444444,0.0212765957446808,0.0408163265306122,0.0227381395607599,0.6666666666666666
IND152107AAA,0.0,2,1,1.6636029411764706,0.0,0.0444444444444444,0.0212765957446808,0.047531512605042,0.0226505105588334,1.0
IND816109AAA,0.0012180240777392,2,1,1.291568396226415,0.0053106589499364,0.0444444444444444,0.0212765957446808,0.0369019541778975,0.0226488624533791,0.0
IND515401AAB,0.0,1,1,2.4375,0.0,0.0222222222222222,0.0212765957446808,0.0696428571428571,0.022628335021952,1.0
IND505503AAA,0.0004118364856619,1,1,2.3076923076923075,0.0017956320884482,0.0222222222222222,0.0212765957446808,0.0659340659340659,0.0226048296155731,0.0
IND148102AAA,0.0004062560454768,1,1,2.3076923076923075,0.0017713010303392,0.0222222222222222,0.0212765957446808,0.0659340659340659,0.0225950971923294,1.0
IND465001AAA,0.001221744371196,1,2,1.3123732251521298,0.0053268796553424,0.0222222222222222,0.0425531914893617,0.0374963778614894,0.0225851101767516,0.3333333333333333
IND516101AAA,3.3482641110730813e-06,1,1,2.4285714285714284,1.4598634865433028e-05,0.0222222222222222,0.0212765957446808,0.0693877551020408,0.0225831540677349,0.0
IND516115AAA,3.3482641110730813e-06,1,1,2.4285714285714284,1.4598634865433028e-05,0.0222222222222222,0.0212765957446808,0.0693877551020408,0.0225831540677349,0.0
IND262122AAB,0.0,1,1,2.4285714285714284,0.0,0.0222222222222222,0.0212765957446808,0.0693877551020408,0.0225773146137887,1.0
IND731204AAB,0.0,1,1,2.4285714285714284,0.0,0.0222222222222222,0.0212765957446808,0.0693877551020408,0.0225773146137887,1.0
IND231217AAA,1.860146728373934e-06,1,1,2.424603174603175,8.110352703018349e-06,0.0222222222222222,0.0212765957446808,0.0692743764172335,0.0225578830179085,0.0
IND751021AAA,0.0,0,1,3.2,0.0,0.0,0.0212765957446808,0.0914285714285714,0.0225410334346504,0.0
IND322201AAA,2.901828896263337e-05,1,2,1.6666666666666667,0.000126521502167,0.0222222222222222,0.0425531914893617,0.0476190476190476,0.0225295008669931,0.3333333333333333
IND832109AAB,0.0,1,1,2.41875,0.0,0.0222222222222222,0.0212765957446808,0.0691071428571428,0.0225211921648091,0.0
IND276140AAA,0.0004263456301433,1,1,2.285714285714286,0.0018588928395318,0.0222222222222222,0.0212765957446808,0.0653061224489796,0.0225045452189892,0.0
IND803116AAA,1.4881173826991473e-06,1,1,2.414285714285714,6.488282162414679e-06,0.0222222222222222,0.0212765957446808,0.0689795918367346,0.0224982772735925,0.0
IND173025AAA,0.0008125120909537,1,1,2.163440860215053,0.0035426020606784,0.0222222222222222,0.0212765957446808,0.0618125960061443,0.0224793236188808,1.0
IND275303AAA,0.0008359499397312,1,1,2.1525735294117645,0.0036447925047364,0.0222222222222222,0.0212765957446808,0.0615021008403361,0.0224581007633424,0.0
IND733129AAB,0.0004192770725754,2,1,1.5,0.0018280734992603,0.0444444444444444,0.0212765957446808,0.0428571428571428,0.0224468660089577,0.3333333333333333
IND504201AAA,3.720293456747868e-07,1,2,1.66025641025641,1.6220705406036698e-06,0.0222222222222222,0.0425531914893617,0.0474358974358974,0.0224429110577125,1.0
IND734214AAB,0.0,0,1,3.17948717948718,0.0,0.0,0.0212765957446808,0.0908424908424908,0.0224238173174343,0.0
IND486886AAA,3.3482641110730813e-06,1,1,2.4,1.4598634865433028e-05,0.0222222222222222,0.0212765957446808,0.0685714285714285,0.0224198887616125,0.0
IND484446AAA,0.0016227920058334,2,1,1.125789473684211,0.0070754716981132,0.0444444444444444,0.0212765957446808,0.0321654135338345,0.0224074794238372,0.3333333333333333
IND811399AAA,0.0004081161922052,1,2,1.5294117647058822,0.0017794113830422,0.0222222222222222,0.0425531914893617,0.0436974789915966,0.022406343093853,0.6666666666666666
IND785621AAA,4.3527433443950056e-05,2,1,1.606837606837607,0.0001897822532506,0.0444444444444444,0.0212765957446808,0.0459096459096459,0.0224020501210544,0.6666666666666666
IND581400AAB,0.0,2,1,1.6186440677966103,0.0,0.0444444444444444,0.0212765957446808,0.0462469733656174,0.0223936027109485,0.6666666666666666
IND415409AAB,0.0016391612970431,1,1,1.8947368421052635,0.0071468428018997,0.0222222222222222,0.0212765957446808,0.0541353383458646,0.0223855683833134,0.0
IND247554AAA,0.0004062560454768,1,2,1.5263157894736843,0.0017713010303392,0.0222222222222222,0.0425531914893617,0.0436090225563909,0.0223854076657306,0.0
IND781005AAA,0.0,1,1,2.390350877192982,0.0,0.0222222222222222,0.0212765957446808,0.0682957393483709,0.0223589114630547,0.0
IND507117AAB,0.0004099763389336,2,1,1.486842105263158,0.0017875217357452,0.0444444444444444,0.0212765957446808,0.0424812030075188,0.0223554573336269,0.6666666666666666
IND335001AAA,0.0028344915846962,1,1,1.5238095238095235,0.0123585554488593,0.0222222222222222,0.0212765957446808,0.0435374149659863,0.0223506687661216,0.0
IND571301AAA,0.001241089897171,1,1,2.0,0.0054112273234538,0.0222222222222222,0.0212765957446808,0.0571428571428571,0.0222928259513335,0.0
IND506169AAB,0.0008229289126326,1,1,2.125,0.0035880200358153,0.0222222222222222,0.0212765957446808,0.0607142857142857,0.0222778287505638,0.0
IND400612AAA,0.0,1,1,2.375,0.0,0.0222222222222222,0.0212765957446808,0.0678571428571428,0.0222711921648091,0.0
IND531163AAA,0.0004062560454768,1,1,2.25,0.0017713010303392,0.0222222222222222,0.0212765957446808,0.0642857142857142,0.0222654268626591,0.0
IND110030AAD,0.0,2,1,1.595959595959596,0.0,0.0444444444444444,0.0212765957446808,0.0455988455988456,0.0222639771575941,1.0
IND581303AAA,0.0004099763389336,1,2,1.5,0.0017875217357452,0.0222222222222222,0.0425531914893617,0.0428571428571428,0.0222415200080434,0.6666666666666666
IND224001AAA,0.0,0,1,3.145833333333333,0.0,0.0,0.0212765957446808,0.0898809523809523,0.0222315096251266,0.0
IND516269AAA,0.0028378398488072,1,1,1.5,0.0123731540837247,0.0222222222222222,0.0212765957446808,0.0428571428571428,0.0222204537982991,0.0
IND573103AAA,0.0,2,1,1.588235294117647,0.0,0.0444444444444444,0.0212765957446808,0.0453781512605042,0.0222198382899259,1.0
IND415003AAA,0.0011250167413205,1,2,1.2765151515151514,0.0049051413147854,0.0222222222222222,0.0425531914893617,0.0364718614718614,0.0222115115626032,0.3333333333333333
IND462011AAA,0.0,1,1,2.363636363636364,0.0,0.0222222222222222,0.0212765957446808,0.0675324675324675,0.0222062570998741,0.0
IND110078AAA,0.0,1,1,2.35625,0.0,0.0222222222222222,0.0212765957446808,0.0673214285714285,0.0221640493076663,0.0
IND141115AAA,0.0004066280748225,2,1,1.4543650793650793,0.0017729231008798,0.0444444444444444,0.0212765957446808,0.0415532879818594,0.0221640348745488,0.3333333333333333
IND843105AAB,0.0008203247072129,1,1,2.1052631578947367,0.003576665542031,0.0222222222222222,0.0212765957446808,0.0601503759398496,0.0221605049981629,1.0
IND141003AAB,0.0,0,3,1.6428571428571428,0.0,0.0,0.0638297872340425,0.046938775510204,0.0221537125488493,1.0
IND250221AAA,0.0,0,1,3.125,0.0,0.0,0.0212765957446808,0.0892857142857142,0.022112462006079,0.0
IND410503AAA,0.0,1,1,2.3472222222222223,0.0,0.0222222222222222,0.0212765957446808,0.067063492063492,0.022112462006079,1.0
IND421601AAB,0.0004062560454768,1,1,2.2222222222222223,0.0017713010303392,0.0222222222222222,0.0212765957446808,0.0634920634920634,0.0221066967039289,1.0
IND476001AAA,0.0,1,1,2.34375,0.0,0.0222222222222222,0.0212765957446808,0.0669642857142857,0.0220926207362377,1.0
IND803101AAA,2.232176074048721e-06,1,1,2.3428571428571425,9.73242324362202e-06,0.0222222222222222,0.0212765957446808,0.066938775510204,0.0220914116647188,0.0
IND516227AAA,0.0012176520483935,1,1,1.9705882352941175,0.0053090368793958,0.0222222222222222,0.0212765957446808,0.0563025210084033,0.0220838825468196,0.0
IND126102AAA,0.0008162323844104,1,1,2.0915032679738563,0.0035588227660844,0.0222222222222222,0.0212765957446808,0.0597572362278244,0.0220747399453792,0.0
IND285205AAB,0.0016268843286358,1,1,1.8387096774193548,0.0070933144740598,0.0222222222222222,0.0212765957446808,0.0525345622119815,0.0220440018254008,0.0
IND248122AAB,0.0004070001041682,1,1,2.210526315789474,0.0017745451714204,0.0222222222222222,0.0212765957446808,0.0631578947368421,0.0220411606093172,0.0
IND470117AAA,1.1160880370243606e-06,2,1,1.5560224089635852,4.866211621811009e-06,0.0444444444444444,0.0212765957446808,0.0444577831132452,0.0220377111451228,0.6666666666666666
IND805110AAD,2.232176074048721e-06,1,1,2.333333333333333,9.73242324362202e-06,0.0222222222222222,0.0212765957446808,0.0666666666666666,0.0220369898960113,0.0
IND515411AAA,0.0012299290168008,1,1,1.9583333333333333,0.0053625652072357,0.0222222222222222,0.0212765957446808,0.0559523809523809,0.0220352658667511,0.0
IND495004AAA,0.0,0,1,3.111111111111111,0.0,0.0,0.0212765957446808,0.0888888888888888,0.0220330969267139,0.0
IND847226AAA,0.0004062560454768,1,1,2.207792207792208,0.0017713010303392,0.0222222222222222,0.0212765957446808,0.0630797773654916,0.0220242394786146,1.0
IND262501AAA,0.0008113960029167,2,1,1.305023923444976,0.0035377358490566,0.0444444444444444,0.0212765957446808,0.0372863978127136,0.0220165819399904,1.0
IND313324AAA,0.0020253277578535,1,1,1.7058823529411764,0.0088305520230463,0.0222222222222222,0.0212765957446808,0.0487394957983193,0.021979883562263,1.0
IND360490AAA,7.812616259170524e-06,1,1,2.3208333333333333,3.406348135267707e-05,0.0222222222222222,0.0212765957446808,0.0663095238095238,0.0219752937478264,0.0
IND242221AAA,0.0,1,1,2.3225806451612905,0.0,0.0222222222222222,0.0212765957446808,0.0663594470046083,0.0219716529943022,1.0
IND301019AAA,0.0,0,2,2.3541666666666665,0.0,0.0,0.0425531914893617,0.0672619047619047,0.0219630192502532,1.0
IND361305AAC,1.1160880370243606e-06,1,2,1.5669642857142856,4.866211621811009e-06,0.0222222222222222,0.0425531914893617,0.0447704081632653,0.0219111108596185,0.3333333333333333
IND136128AAA,0.0008229289126326,1,1,2.0588235294117645,0.0035880200358153,0.0222222222222222,0.0212765957446808,0.0588235294117647,0.0218996774900596,0.0
IND828401AAB,0.0,1,1,2.3095238095238093,0.0,0.0222222222222222,0.0212765957446808,0.0659863945578231,0.0218970425049452,0.0
IND501101AAB,0.0008151162963734,1,2,1.3125,0.0035539565544626,0.0222222222222222,0.0425531914893617,0.0375,0.0218766653641018,0.6666666666666666
IND244412AAA,0.0012258366939984,1,2,1.18489110707804,0.005344722431289,0.0222222222222222,0.0425531914893617,0.0338540316308011,0.0218637780409926,0.6666666666666666
IND781014AAA,0.0,0,2,2.333333333333333,0.0,0.0,0.0425531914893617,0.0666666666666666,0.0218439716312056,0.0
IND451666AAA,0.0,0,2,2.333333333333333,0.0,0.0,0.0425531914893617,0.0666666666666666,0.0218439716312056,1.0
IND670643AAA,0.001638045209006,1,1,1.8,0.0071419765902779,0.0222222222222222,0.0212765957446808,0.0514285714285714,0.021842268515206,0.0
IND262701AAA,1.4881173826991473e-06,1,1,2.299107142857143,6.488282162414679e-06,0.0222222222222222,0.0212765957446808,0.065688775510204,0.0218401140082863,0.0
IND262802AAA,1.1160880370243606e-06,1,1,2.2972972972972974,4.866211621811009e-06,0.0222222222222222,0.0212765957446808,0.0656370656370656,0.0218291232054424,0.0
IND518422AAB,0.0008162323844104,1,1,2.0454780361757106,0.0035588227660844,0.0222222222222222,0.0212765957446808,0.0584422296050203,0.0218117386208184,0.0
IND423106AAA,7.440586913495736e-06,2,1,1.5108695652173914,3.2441410812073395e-05,0.0444444444444444,0.0212765957446808,0.043167701863354,0.0217907249748206,1.0
IND384265AAB,0.0012258366939984,1,2,1.170289855072464,0.005344722431289,0.0222222222222222,0.0425531914893617,0.0334368530020703,0.0217803423152465,0.3333333333333333
IND383315AAC,0.0008162323844104,1,2,1.292857142857143,0.0035588227660844,0.0222222222222222,0.0425531914893617,0.036938775510204,0.0217663669507913,0.6666666666666666
IND671323AAD,0.0004110924269706,1,1,2.1607142857142856,0.001792387947367,0.0222222222222222,0.0212765957446808,0.061734693877551,0.0217636575478376,0.0
IND500008AAF,0.0,0,1,3.0625,0.0,0.0,0.0212765957446808,0.0875,0.0217553191489361,0.0
IND121004AAA,0.0,1,1,2.283333333333333,0.0,0.0222222222222222,0.0212765957446808,0.0652380952380952,0.0217473826409996,0.0
IND304001AAA,1.2276968407267965e-05,2,1,1.5,5.35283278399211e-05,0.0444444444444444,0.0212765957446808,0.0428571428571428,0.0217370479403896,0.6666666666666666
IND691574AAA,1.0044792333219243e-05,2,1,1.5,4.379590459629908e-05,0.0444444444444444,0.0212765957446808,0.0428571428571428,0.0217331549710921,0.3333333333333333
IND673121AAA,0.0,1,1,2.2788461538461537,0.0,0.0222222222222222,0.0212765957446808,0.0651098901098901,0.0217217416153586,1.0
IND509216AAC,0.0,2,1,1.5,0.0,0.0444444444444444,0.0212765957446808,0.0428571428571428,0.0217156366092536,0.6666666666666666
IND335701AAA,0.0016268843286358,2,1,1.0,0.0070933144740598,0.0444444444444444,0.0212765957446808,0.0285714285714285,0.0216958195417347,0.3333333333333333
IND501301AAC,0.0004070001041682,1,1,2.15,0.0017745451714204,0.0222222222222222,0.0212765957446808,0.0614285714285714,0.021695295947663,0.0
IND321001AAB,0.0008192086191758,1,2,1.277173913043478,0.0035717993304092,0.0222222222222222,0.0425531914893617,0.0364906832298136,0.0216819391204432,0.6666666666666666
IND145001AAA,1.1160880370243606e-06,1,2,1.5238095238095235,4.866211621811009e-06,0.0222222222222222,0.0425531914893617,0.0435374149659863,0.0216645122201627,0.6666666666666666
IND000000ACT,0.0,0,3,1.5555555555555556,0.0,0.0,0.0638297872340425,0.0444444444444444,0.0216548463356974,1.0
IND127201AAA,0.001221744371196,1,1,1.8928571428571428,0.0053268796553424,0.0222222222222222,0.0212765957446808,0.0540816326530612,0.0216468419861298,0.0
IND461111AAA,0.0012343933689489,1,1,1.8888888888888888,0.0053820300537229,0.0222222222222222,0.0212765957446808,0.0539682539682539,0.0216462264085205,0.0
IND500018AAA,0.0,0,1,3.0416666666666665,0.0,0.0,0.0212765957446808,0.0869047619047619,0.0216362715298885,0.0
IND203135AAA,5.208410839447016e-06,1,2,1.51,2.2708987568451377e-05,0.0222222222222222,0.0425531914893617,0.0431428571428571,0.0215927377659155,0.3333333333333333
IND721602AAB,3.720293456747868e-07,2,1,1.4761904761904765,1.6220705406036698e-06,0.0444444444444444,0.0212765957446808,0.0421768707482993,0.0215802310157011,1.0
IND770001AAA,7.440586913495736e-07,2,1,1.4744245524296675,3.2441410812073395e-06,0.0444444444444444,0.0212765957446808,0.0421264157837047,0.0215707888509985,0.0
IND276305AAA,0.0008236729713239,1,1,2.0,0.0035912641768965,0.0222222222222222,0.0212765957446808,0.0571428571428571,0.0215648406927106,0.0
IND250611AAA,0.0008203247072129,1,1,2.0,0.003576665542031,0.0222222222222222,0.0212765957446808,0.0571428571428571,0.0215590012387644,0.0
IND124001AAB,0.0008203247072129,1,1,2.0,0.003576665542031,0.0222222222222222,0.0212765957446808,0.0571428571428571,0.0215590012387644,0.0
IND450331AAA,1.1160880370243606e-06,1,1,2.25,4.866211621811009e-06,0.0222222222222222,0.0212765957446808,0.0642857142857142,0.0215588529351721,1.0
IND441912AAA,3.720293456747868e-07,1,1,2.25,1.6220705406036698e-06,0.0222222222222222,0.0212765957446808,0.0642857142857142,0.0215575552787397,0.0
IND000000AAL,0.0,1,1,2.25,0.0,0.0222222222222222,0.0212765957446808,0.0642857142857142,0.0215569064505234,0.0
IND764020AAC,0.0,1,1,2.25,0.0,0.0222222222222222,0.0212765957446808,0.0642857142857142,0.0215569064505234,1.0
IND175015AAA,0.0008140002083364,1,1,2.0,0.0035490903428408,0.0222222222222222,0.0212765957446808,0.0571428571428571,0.0215479711590883,0.0
IND676509AAA,8.928704296194885e-06,1,2,1.5,3.892969297448808e-05,0.0222222222222222,0.0425531914893617,0.0428571428571428,0.0215420831909351,0.0
IND473226AAA,0.0008143722376821,1,2,1.2532051282051282,0.0035507124133814,0.0222222222222222,0.0425531914893617,0.0358058608058608,0.0215365398688415,0.3333333333333333
IND303702AAB,0.0,1,2,1.5,0.0,0.0222222222222222,0.0425531914893617,0.0428571428571428,0.0215265113137453,0.6666666666666666
IND384355AAB,0.0,1,2,1.5,0.0,0.0222222222222222,0.0425531914893617,0.0428571428571428,0.0215265113137453,1.0
IND722202AAA,0.0,1,2,1.5,0.0,0.0222222222222222,0.0425531914893617,0.0428571428571428,0.0215265113137453,1.0
IND571213AAA,3.3482641110730813e-06,1,2,1.497459349593496,1.4598634865433028e-05,0.0222222222222222,0.0425531914893617,0.0427845528455284,0.0215178327653686,0.6666666666666666
IND205135AAA,0.0004103483682792,1,1,2.117647058823529,0.0017891438062858,0.0222222222222222,0.0212765957446808,0.0605042016806722,0.0215162614520294,1.0
IND577535AAC,0.0024323278620217,1,1,1.5,0.0106050971944667,0.0222222222222222,0.0212765957446808,0.0428571428571428,0.0215132310425959,0.0
IND457001AAA,0.0004073721335138,1,2,1.3709150326797386,0.001776167241961,0.0222222222222222,0.0425531914893617,0.0391690009337068,0.0214993498258425,0.3333333333333333
